Ingram Part Number,Ingram Part Description,Customer Part Number,Vendor Part Number,EANUPC Code,Plant,Vendor Number,Vendor Name,Size,Weight,Volume,Unit,Category ID,Customer Price,Retail Price,Availability Flag,Available Quantity,Backlog Information,Backlog ETA,License Flag,BOM Flag,Material Long Description,Length,Width,Height,Dimension Unit,Weight Unit,Volume Unit,Category,Material Creation Reason code,Media Code,Material Language Code,Substitute Material,Manufacturer Vendor Number,Sub-Category,Product Family,Purchasing Vendor,Material Change Code,Price Status,New Material Flag,Vendor Subrange,Case Qty,Pallet Qty,Direct Order identifier,Material Status,Release Date,Fulfilment type,Music Copyright Fees,Recycling Fees,Document Copyright Fees,Battery Fees,Customer Price with Tax,Retail Price with Tax,Tax Percent,Discount in Percent,Customer Reservation Number,Customer Reservation Qty,Agreement ID,Level ID,Period,Points,Company code,Customer Currency Code,Customer Price Change Flag,Substitute Flag,Availability (Local Stock),Availability (Central Stock),Creation Reason Type,Creation Reason Value,Plant 01 Available Quantity,Plant 02 Available Quantity,VAT Rate,Product Group,MRP Controller,Shipping Country,Local Stock Backlog Quantity,Local Stock Backlog ETA,Central Stock Backlog Quantity,Central Stock Backlog ETA,Customer Price Including Fees,Total Fees,Category Description,Sub-Category Description,Category ID Description
000000000006758411,AMD RYZEN 7 9850X3D 8 CORE PROCESSOR,,100-100001973WOF,730143318280,NZ01,0000500014,AMD,,0.0900,572.0000,EA,002347,895.00,0.00,,0,0,,,,AMD Ryzen 7 9850X3D 8 core processor,12.6000,12.6000,3.6000,CM,KG,CCM,021,N,,IN,,0000500014,211,AMD Components Processors,0000100317,NEW,N,,450816,0004,9999,,,,,0,0,0,0,1029.25,0.00,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 895, 0.00,Components,Processors,AMD Processors
000000000006791796,RYZEN 9 9950x3D2 5.6GHZ 16 CORE SKT AM5,,100-100001978WOF,730143318327,NZ01,0000500014,AMD,,0.1000,562.0000,EA,002347,1690.00,0.00,,0,0,,,,RYZEN 9 9950x3D2 5.6GHZ 16 CORE SKT AM5 208MB 200W WOF,12.4000,12.6000,3.6000,CM,KG,CCM,021,N,,IN,,0000500014,211,AMD Components Processors,0000100317,NEW,N,,450816,0004,9999,,,,,0,0,0,0,1943.5,0.00,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 1690, 0.00,Components,Processors,AMD Processors
000000000006065095,CTO IMAC24 4.5K SL/M3 8c/8c/16GB/512GB,,Z195001CS,,NZ01,0000500016,APPLE,,10.6000,64555.0000,EA,001000,2763.84,2886.67,,0,0,,,,CTO IMAC24 4.5K SL/Apple M3 chip with 8#core CPU with 4 performance cores and 4 efficiency cores 8#core GPU and 16#core Neural Engine/16GB/512GB// /MM/MK- Touch ID Num/No Ethernet /,59.0000,58.2000,18.8000,CM,KG,CCM,000,C,,,,0000500016,100,APPLE Computers Desktops,0000100701,NEW,C,,456348,0001,0005,,,,,0,0,0,0,3178.42,3319.67,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 2763.84, 0.00,Computers,Desktops,All-in-One PCs
000000000006073278,CTO IMAC24 4.5K SL/M3 8c/10c/16GB/256GB,,Z19D0007H,,NZ01,0000500016,APPLE,,10.2000,63348.0000,EA,001000,2705.33,2825.56,,0,0,,,,CTO IMAC24 4.5K SL/Apple M3 chip with 8#core CPU with 4 performance cores and 4 efficiency cores 10#core GPU and 16#core Neural Engine/16GB/256GB/MM/MK- Touch ID EN/Gigabit Ethernet,59.6000,58.4000,18.2000,CM,KG,CCM,000,C,,,,0000500016,100,APPLE Computers Desktops,0000100701,NEW,C,,456348,0001,0006,,,,,0,0,0,0,3111.13,3249.39,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 2705.33, 0.00,Computers,Desktops,All-in-One PCs
000000000006360248,IMAC24 BL/M4(10/10)/16/256/MM/I/E,,MWV13X/A,195949597442,NZ01,0000500016,APPLE,,10.2500,69036.0000,EA,001000,2696.58,2868.70,,5,0,,,,iMac 24in Retina 4.5K - Blue - M4 (10C CPU / 10C GPU) - 16GB unified memory - 256GB SSD - Magic Mouse - Magic Keyboard with TouchID (EN) - Gigabit Ethernet - Standard glass,65.4000,58.0000,18.2000,CM,KG,CCM,000,N,,,,0000500016,100,APPLE Computers Desktops,0000100701,NEW,N,,451415,0001,9999,,,,,0,0,0,0,3101.07,3299.01,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,5,,,,Z01,NZ,0,, 0,, 2696.58, 0.00,Computers,Desktops,All-in-One PCs
000000000006360250,IMAC24 PK/M4(10/10)/24/512/MM/I/E,,MD2U4X/A,195950076400,NZ01,0000500016,APPLE,,9.4500,60075.0000,EA,001000,3350.49,3564.35,,4,0,,,,iMac 24in Retina 4.5K - Pink - M4 (10C CPU / 10C GPU) - 24GB unified memory - 512GB SSD - Magic Mouse - Magic Keyboard with TouchID (EN) - Gigabit Ethernet - Standard glass,56.8000,16.5000,64.1000,CM,KG,CCM,000,N,,,,0000500016,100,APPLE Computers Desktops,0000100701,NEW,N,,451415,0001,9999,,,,,0,0,0,0,3853.06,4099.00,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,4,,,,Z01,NZ,0,, 0,, 3350.49, 0.00,Computers,Desktops,All-in-One PCs
000000000006360251,IMAC24 PK/M4(10/10)/16/256/MM/I/E,,MWV43X/A,195949598296,NZ01,0000500016,APPLE,,9.4500,60075.0000,EA,001000,2696.58,2868.70,,5,0,,,,iMac 24in Retina 4.5K - Pink - M4 (10C CPU / 10C GPU) - 16GB unified memory - 256GB SSD - Magic Mouse - Magic Keyboard with TouchID (EN) - Gigabit Ethernet - Standard glass,56.8000,16.5000,64.1000,CM,KG,CCM,000,N,,,,0000500016,100,APPLE Computers Desktops,0000100701,NEW,N,,451415,0001,9999,,,,,0,0,0,0,3101.07,3299.01,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,5,,,,Z01,NZ,0,, 0,, 2696.58, 0.00,Computers,Desktops,All-in-One PCs
000000000006360253,IMAC24 BL/M4(10/10)/24/512/MM/I/E,,MD2T4X/A,195950075946,NZ01,0000500016,APPLE,,9.4500,60075.0000,EA,001000,3350.49,3564.35,,5,0,,,,iMac 24in Retina 4.5K - Blue - M4 (10C CPU / 10C GPU) - 24GB unified memory - 512GB SSD - Magic Mouse - Magic Keyboard with TouchID (EN) - Gigabit Ethernet - Standard glass,56.8000,16.5000,64.1000,CM,KG,CCM,000,N,,,,0000500016,100,APPLE Computers Desktops,0000100701,NEW,N,,451415,0001,0105,,,,,0,0,0,0,3853.06,4099.00,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,5,,,,Z01,NZ,0,, 0,, 3350.49, 0.00,Computers,Desktops,All-in-One PCs
000000000006360254,IMAC24 GR/M4(8/8)/16/256/MM/M,,MWUE3X/A,195949592584,NZ01,0000500016,APPLE,,9.4500,60075.0000,EA,001000,2369.62,2520.87,,4,0,,,,iMac 24in Retina 4.5K - Green - M4 (8C CPU / 8C GPU) - 16GB unified memory - 256GB SSD - Magic Mouse - Magic Keyboard (EN),56.8000,16.5000,64.1000,CM,KG,CCM,000,N,,,,0000500016,100,APPLE Computers Desktops,0000100701,NEW,N,,451415,0001,9999,,,,,0,0,0,0,2725.06,2899.00,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,4,,,,Z01,NZ,0,, 0,, 2369.62, 0.00,Computers,Desktops,All-in-One PCs
000000000006360255,IMAC24 SL/M4(8/8)/16/256/MM/M,,MWUC3X/A,195949591709,NZ01,0000500016,APPLE,,10.2000,69247.0000,EA,001000,2369.62,2520.87,,8,5,20260813,,,iMac 24in Retina 4.5K - Silver - M4 (8C CPU / 8C GPU) - 16GB unified memory - 256GB SSD - Magic Mouse - Magic Keyboard (EN),65.6000,58.0000,18.2000,CM,KG,CCM,000,N,,,,0000500016,100,APPLE Computers Desktops,0000100701,NEW,N,,451415,0001,9999,,,,,0,0,0,0,2725.06,2899.00,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,8,,,,Z01,NZ,0,, 0,, 2369.62, 0.00,Computers,Desktops,All-in-One PCs
000000000006360256,IMAC24 GR/M4(10/10)/16/256/MM/I/E,,MWUY3X/A,195949596582,NZ01,0000500016,APPLE,,10.3250,66835.0000,EA,001000,2696.58,2868.70,,0,0,,,,iMac 24in Retina 4.5K - Green - M4 (10C CPU / 10C GPU) - 16GB unified memory - 256GB SSD - Magic Mouse - Magic Keyboard with TouchID (EN) - Gigabit Ethernet - Standard glass,65.3000,57.5000,17.8000,CM,KG,CCM,000,N,,,,0000500016,100,APPLE Computers Desktops,0000100701,NEW,N,,451415,0001,0006,,,,,0,0,0,0,3101.07,3299.01,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 2696.58, 0.00,Computers,Desktops,All-in-One PCs
000000000006360257,IMAC24 BL/M4(8/8)/16/256/MM/M,,MWUF3X/A,195949593024,NZ01,0000500016,APPLE,,10.2500,71312.0000,EA,001000,2369.62,2520.87,,0,5,20260930,,,iMac 24in Retina 4.5K - Blue - M4 (8C CPU / 8C GPU) - 16GB unified memory - 256GB SSD - Magic Mouse - Magic Keyboard (EN),65.4000,58.0000,18.8000,CM,KG,CCM,000,N,,,,0000500016,100,APPLE Computers Desktops,0000100701,NEW,N,,451415,0001,0005,,,,,0,0,0,0,2725.06,2899.00,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 2369.62, 0.00,Computers,Desktops,All-in-One PCs
000000000006360258,IMAC24 SL/M4(10/10)/16/256/MM/I/E,,MWUU3X/A,195949594854,NZ01,0000500016,APPLE,,10.3500,68695.0000,EA,001000,2696.58,2868.70,,0,6,20260930,,,iMac 24in Retina 4.5K - Silver - M4 (10C CPU / 10C GPU) - 16GB unified memory - 256GB SSD - Magic Mouse - Magic Keyboard with TouchID (EN) - Gigabit Ethernet - Standard glass,65.8000,58.0000,18.0000,CM,KG,CCM,000,N,,,,0000500016,100,APPLE Computers Desktops,0000100701,NEW,N,,451415,0001,0010,,,,,0,0,0,0,3101.07,3299.01,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 2696.58, 0.00,Computers,Desktops,All-in-One PCs
000000000006360259,IMAC24 GR/M4(10/10)/16/512/MM/I/E,,MWV03X/A,195949597015,NZ01,0000500016,APPLE,,10.3500,70250.0000,EA,001000,3023.53,3216.52,,1,0,,,,iMac 24in Retina 4.5K - Green - M4 (10C CPU / 10C GPU) - 16GB unified memory - 512GB SSD - Magic Mouse - Magic Keyboard with TouchID (EN) - Gigabit Ethernet - Standard glass,65.6000,58.2000,18.4000,CM,KG,CCM,000,N,,,,0000500016,100,APPLE Computers Desktops,0000100701,NEW,N,,451415,0001,0012,,,,,0,0,0,0,3477.06,3699.00,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,1,,,,Z01,NZ,0,, 0,, 3023.53, 0.00,Computers,Desktops,All-in-One PCs
000000000006360260,IMAC24 SL/M4(10/10)/16/512/MM/I/E,,MWUV3X/A,195949595295,NZ01,0000500016,APPLE,,10.2500,70095.0000,EA,001000,3023.53,3216.52,,0,5,20260803,,,iMac 24in Retina 4.5K - Silver - M4 (10C CPU / 10C GPU) - 16GB unified memory - 512GB SSD - Magic Mouse - Magic Keyboard with TouchID (EN) - Gigabit Ethernet - Standard glass,65.2000,57.8000,18.6000,CM,KG,CCM,000,N,,,,0000500016,100,APPLE Computers Desktops,0000100701,NEW,N,,451415,0001,9999,,,,,0,0,0,0,3477.06,3699.00,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 3023.53, 0.00,Computers,Desktops,All-in-One PCs
000000000006360261,IMAC24 GR/M4(10/10)/24/512/MM/I/E,,MD2Q4X/A,195950075489,NZ01,0000500016,APPLE,,10.3500,70276.0000,EA,001000,3350.49,3564.35,,0,5,20260813,,,iMac 24in Retina 4.5K - Green - M4 (10C CPU / 10C GPU) - 24GB unified memory - 512GB SSD - Magic Mouse - Magic Keyboard with TouchID (EN) - Gigabit Ethernet - Standard glass,65.4000,58.4000,18.4000,CM,KG,CCM,000,N,,,,0000500016,100,APPLE Computers Desktops,0000100701,NEW,N,,451415,0001,0010,,,,,0,0,0,0,3853.06,4099.00,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 3350.49, 0.00,Computers,Desktops,All-in-One PCs
000000000006360262,IMAC24 SL/M4(10/10)/24/512/MM/I/E,,MCR24X/A,195949925528,NZ01,0000500016,APPLE,,9.4500,60075.0000,EA,001000,3350.49,3564.35,,1,10,20260813,,,iMac 24in Retina 4.5K - Silver - M4 (10C CPU / 10C GPU) - 24GB unified memory - 512GB SSD - Magic Mouse - Magic Keyboard with TouchID (EN) - Gigabit Ethernet - Standard glass,56.8000,16.5000,64.1000,CM,KG,CCM,000,N,,,,0000500016,100,APPLE Computers Desktops,0000100701,NEW,N,,451415,0001,0009,,,,,0,0,0,0,3853.06,4099.00,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,1,,,,Z01,NZ,0,, 0,, 3350.49, 0.00,Computers,Desktops,All-in-One PCs
000000000006360263,IMAC24 PK/M4(8/8)/16/256/MM/M,,MWUG3X/A,195949593468,NZ01,0000500016,APPLE,,9.4500,60075.0000,EA,001000,2369.62,2520.87,,0,0,,,,iMac 24in Retina 4.5K - Pink - M4 (8C CPU / 8C GPU) - 16GB unified memory - 256GB SSD - Magic Mouse - Magic Keyboard (EN),64.1000,16.5000,56.8000,CM,KG,CCM,000,N,,,,0000500016,100,APPLE Computers Desktops,0000100701,NEW,N,,451415,0001,9999,,,,,0,0,0,0,2725.06,2899.00,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 2369.62, 0.00,Computers,Desktops,All-in-One PCs
000000000006360264,IMAC24 PK/M4(10/10)/16/512/MM/I/E,,MWV53X/A,195949598722,NZ01,0000500016,APPLE,,9.4500,60075.0000,EA,001000,3023.53,3216.52,,2,0,,,,iMac 24in Retina 4.5K - Pink - M4 (10C CPU / 10C GPU) - 16GB unified memory - 512GB SSD - Magic Mouse - Magic Keyboard with TouchID (EN) - Gigabit Ethernet - Standard glass,56.8000,16.5000,64.1000,CM,KG,CCM,000,N,,,,0000500016,100,APPLE Computers Desktops,0000100701,NEW,N,,451415,0001,9999,,,,,0,0,0,0,3477.06,3699.00,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,2,,,,Z01,NZ,0,, 0,, 3023.53, 0.00,Computers,Desktops,All-in-One PCs
000000000006360265,IMAC24 BL/M4(10/10)/16/512/MM/I/E,,MWV33X/A,195949597879,NZ01,0000500016,APPLE,,10.3000,68486.0000,EA,001000,3023.53,3216.52,,10,0,,,,iMac 24in Retina 4.5K - Blue - M4 (10C CPU / 10C GPU) - 16GB unified memory - 512GB SSD - Magic Mouse - Magic Keyboard with TouchID (EN) - Gigabit Ethernet - Standard glass,65.6000,58.0000,18.0000,CM,KG,CCM,000,N,,,,0000500016,100,APPLE Computers Desktops,0000100701,NEW,N,,451415,0001,9999,,,,,0,0,0,0,3477.06,3699.00,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,10,,,,Z01,NZ,0,, 0,, 3023.53, 0.00,Computers,Desktops,All-in-One PCs
000000000006360266,IMAC24 SL/M4(10/10)/16/256/MM/I/E/N,,MD3H4X/A,195950081008,NZ01,0000500016,APPLE,,9.4580,60075.0000,EA,001000,3023.53,3216.52,,0,0,,,,iMac 24in Retina 4.5K - Silver - M4 (10C CPU / 10C GPU) - 16GB unified memory - 256GB SSD - Magic Mouse - Magic Keyboard with TouchID (EN) - Gigabit Ethernet - Nano-texture glass,56.8000,16.5000,64.1000,CM,KG,CCM,000,N,,,,0000500016,100,APPLE Computers Desktops,0000100701,NEW,N,,451415,0001,0006,,,,,0,0,0,0,3477.06,3699.00,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 3023.53, 0.00,Computers,Desktops,All-in-One PCs
000000000006369256,CTO IMAC PNK/M4(8C/8G)/24GB/256GB,,Z1E6000FC,,NZ01,0000500016,APPLE,,10.3500,76857.0000,EA,001000,2835.71,3025.56,,43,0,,,,CTO IMAC PNK/Apple M4 chip with 8-core CPU 8-core GPU 16-core Neural Engine/24GB/256GB/MM/MKB Touch Num EN/Gigabit Ethernet/,65.6000,58.0000,20.2000,CM,KG,CCM,000,N,,,,0000500016,100,APPLE Computers Desktops,0000100701,NEW,N,,456348,0001,9999,,,,,0,0,0,0,3261.07,3479.39,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,43,,,,Z01,NZ,0,, 0,, 2835.71, 0.00,Computers,Desktops,All-in-One PCs
000000000006369378,CTO IMAC SL/M4(10C/10G)/16GB/512GB/NT,,Z1EJ0003N,,NZ01,0000500016,APPLE,,9.4580,60075.0000,EA,001000,3340.82,3564.44,,0,0,,,,CTO IMAC SL/Apple M4 chip with 10-core CPU 10-core GPU 16-core Neural Engine/16GB/512GB/MM/MKB Touch En/Gigabit Ethernet/Nano-texture glass,56.8000,16.5000,64.1000,CM,KG,CCM,000,N,,,,0000500016,100,APPLE Computers Desktops,0000100701,NEW,N,,456348,0000,0000,,,,,0,0,0,0,3841.94,4099.11,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 3340.82, 0.00,Computers,Desktops,All-in-One PCs
000000000006064731,CTO MBP 14 SG/M3 8c/10c/24GB/1TB/70W,,Z1C90003X,,NZ01,0000500016,APPLE,,3.0500,11488.0000,EA,001001,3537.24,3694.44,,0,0,,,,CTO MBP 14 SG/Apple M3 chip with 8-core CPU 10-core GPU 16-core Neural Engine/24GB/1TB/Backlit Magic Keyboard with Touch ID - US English/70W,40.2000,30.4000,9.4000,CM,KG,CCM,000,A,,,,0000500016,100,APPLE Computers Desktops,0000100701,NEW,A,,456348,0001,0015,,,,,0,0,0,0,4067.83,4248.61,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 3537.24, 0.00,Computers,Desktops,Desktop PCs
000000000006511099,MACSTUDIO SL/M4-M(14C/32G)/36/512,,MU963X/A,195949056475,NZ01,0000500016,APPLE,,4.8800,17932.0000,EA,001001,4086.14,4346.96,,0,6,20260930,,,Mac Studio - Silver - M4 Max (14-core CPU / 32-core GPU) - 36GB unified memory - 512GB SSD (Keyboard and Mouse Sold Separately),28.3000,21.7000,29.2000,CM,KG,CCM,000,N,,,,0000500016,100,APPLE Computers Desktops,0000100701,NEW,N,,451415,0001,0014,,,,,0,0,0,0,4699.06,4999.00,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 4086.14, 0.00,Computers,Desktops,Desktop PCs
000000000006511132,MACSTUDIO SL/M3-U(28C/60G)/96/1TB,,MU973X/A,195949056918,NZ01,0000500016,APPLE,,5.7000,17932.0000,EA,001001,8990.49,9564.35,,0,8,20260930,,,Mac Studio - Silver - M3 Ultra (28-core CPU / 60-core GPU) - 96GB unified memory - 1TB SSD (Keyboard and Mouse Sold Separately),28.3000,21.7000,29.2000,CM,KG,CCM,000,N,,,,0000500016,100,APPLE Computers Desktops,0000100701,NEW,N,,451415,0001,0000,,,,,0,0,0,0,10339.06,10999.00,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 8990.49, 0.00,Computers,Desktops,Desktop PCs
000000000005859953,CTO Mac Studio/M2(12C/38G)/64GB/1TB,,Z17Z000PS,,NZ01,0000500016,APPLE,,5.3000,22374.0000,EA,001002,4328.73,4521.11,,0,0,,,,CTO Mac Studio/Apple M2 Max with 12-core CPU 38-core GPU 16-core Neural Engine/64GB/1TB,32.0000,30.4000,23.0000,CM,KG,CCM,000,C,,,,0000500016,100,APPLE Computers Desktops,0000100701,NEW,C,,456348,0001,0000,,,19000101,,0,0,0,0,4978.04,5199.28,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 4328.73, 0.00,Computers,Desktops,Small Form Factor / Ultra Slim PCs
000000000006360818,MAC MINI SL/M4P(12/16)/24/512,,MCX44X/A,195949942716,NZ01,0000500016,APPLE,,1.2000,3625.0000,EA,001002,2614.84,2781.74,,0,38,20260930,,,Mac Mini - Silver - M4 Pro (12C CPU / 16C GPU) - 24GB unified memory - 512GB SSD - 1 Gigabit Ethernet (Keyboard and Mouse Sold Separately),16.6000,16.8000,13.0000,CM,KG,CCM,000,N,,,,0000500016,100,APPLE Computers Desktops,0000100701,NEW,N,,451415,0001,9999,,,,,0,0,0,0,3007.07,3199.00,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 2614.84, 0.00,Computers,Desktops,Small Form Factor / Ultra Slim PCs
000000000006360822,MAC MINI SL/M4(10/10)/16/512,,MU9E3X/A,195949080913,NZ01,0000500016,APPLE,,1.1500,3625.0000,EA,001002,1633.96,1738.26,,0,63,20260930,,,Mac Mini - Silver - M4 (10C CPU / 10C GPU) - 16GB unified memory - 512GB SSD - 1 Gigabit Ethernet (Keyboard and Mouse Sold Separately),16.8000,16.6000,13.0000,CM,KG,CCM,000,N,,,,0000500016,100,APPLE Computers Desktops,0000100701,NEW,N,,451415,0001,9999,,,,,0,0,0,0,1879.05,1999.00,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 1633.96, 0.00,Computers,Desktops,Small Form Factor / Ultra Slim PCs
000000000006360828,MAC MINI SL/M4(10/10)/24/512,,MCYT4X/A,195949943126,NZ01,0000500016,APPLE,,1.1100,2254.0000,EA,001002,1960.92,2086.09,,0,23,20260930,,,Mac Mini - Silver - M4 (10C CPU / 10C GPU) - 24GB unified memory - 512GB SSD - 1 Gigabit Ethernet (Keyboard and Mouse Sold Separately),14.0100,14.0100,11.5000,CM,KG,CCM,000,N,,,,0000500016,100,APPLE Computers Desktops,0000100701,NEW,N,,451415,0001,9999,,,,,0,0,0,0,2255.06,2399.00,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,,,,Z01,NZ,0,, 0,, 1960.92, 0.00,Computers,Desktops,Small Form Factor / Ultra Slim PCs
000000000006363178,CTO Mac Mini/M4(14C/20G)/64GB/1TB,,Z1JV000WH,,NZ01,0000500016,APPLE,,1.1100,2254.0000,EA,001002,5216.33,5565.56,,0,0,,,,CTO Mac Mini/Apple M4 Pro chip with 14#core CPU 20#core GPU 16-core Neural Engine/64GB/1TB/10 Gigabit,14.0100,14.0100,11.5000,CM,KG,CCM,000,N,,,,0000500016,100,APPLE Computers Desktops,0000100701,NEW,N,,456348,0000,0000,,,,,0,0,0,0,5998.78,6400.39,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 5216.33, 0.00,Computers,Desktops,Small Form Factor / Ultra Slim PCs
000000000004866668,MAC PRO WHEELS KIT,,MX572FE/A,190199319455,NZ01,0000500016,APPLE,,0.9990,0.0000,EA,001013,961.57,1060.00,,0,0,,,,MAC PRO WHEELS KIT,0.0000,0.0000,0.0000,CM,KG,CCM,000,C,,,,0000500016,103,APPLE Computers Notebooks & Tablets,0000100701,NEW,C,,451415,0000,0000,,,19000101,,0,0,0,0,1105.81,1219.00,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 961.57, 0.00,Computers,Notebooks & Tablets,Notebooks
000000000004866673,MAC PRO FEET KIT,,MXNM2FE/A,190199565357,NZ01,0000500016,APPLE,,0.9990,0.0000,EA,001013,409.16,451.30,,0,0,,,,MAC PRO FEET KIT,0.0000,0.0000,0.0000,CM,KG,CCM,000,C,,,,0000500016,103,APPLE Computers Notebooks & Tablets,0000100701,NEW,C,,451415,0000,0000,,,19000101,,0,0,0,0,470.53,519.00,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 409.16, 0.00,Computers,Notebooks & Tablets,Notebooks
000000000005063411,CTO MBP13-SG/M1 CHIP/16GB/256GB SSD,,Z11B000CB,,NZ01,0000500016,APPLE,,0.0000,0.0000,EA,001013,2122.35,0.00,,0,0,,,,CTO 13 MBP T SG/Apple M1 chip with 8-core CPU and 8-core GPU and 16 ##core Neural Engine/16GB unified memory/256GB SSD/Backlit Magic - US English,0.0000,0.0000,0.0000,CM,KG,CCM,000,N,,,,0000500016,103,APPLE Computers Notebooks & Tablets,0000100701,NEW,N,,456348,0001,0000,,,20240426,,0,0,0,0,2440.7,0.00,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 2122.35, 0.00,Computers,Notebooks & Tablets,Notebooks
000000000005063446,CTO MBA13IN SG/M1(8C/7G)/16/512,,Z124000CX,,NZ01,0000500016,APPLE,,0.0000,0.0000,EA,001013,2039.37,2130.00,,0,0,,,,CTO MacBook Air 13.3in - Space Grey - M1 (8-core CPU / 7-core GPU) - 16GB unified memory - 512GB SSD - Backlit Magic Keyboard (EN),0.0000,0.0000,0.0000,,,,000,S,,,,0000500016,103,APPLE Computers Notebooks & Tablets,0000100701,NEW,S,,456348,0000,0000,,,19000101,,0,0,0,0,2345.28,2449.50,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 2039.37, 0.00,Computers,Notebooks & Tablets,Notebooks
000000000005344792,MBP14IN SG/M1-P(8C/14G)/16/512/67W,,MKGP3X/A,194252549360,NZ01,0000500016,APPLE,,3.2000,10935.0000,EA,001013,2574.50,2955.65,,0,0,,,,MacBook Pro 14.2in - Space Grey - M1 Pro (8-core CPU / 14-core GPU) - 16GB unified memory - 512GB SSD - Backlit Magic Kb with Touch ID (EN) - 67W USB-C Power Adapter,40.5000,30.0000,9.0000,CM,KG,CCM,000,C,,,,0000500016,103,APPLE Computers Notebooks & Tablets,0000100701,NEW,C,,451415,0001,0000,,,,,0,0,0,0,2960.68,3399.00,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 2574.5, 0.00,Computers,Notebooks & Tablets,Notebooks
000000000005582370,CTO MBA13IN MID/M2(8C/8G)/16/256/30W,,Z16000041,,NZ01,0000500016,APPLE,,0.0000,0.0000,EA,001013,1789.37,2086.67,,0,0,,,,CTO MacBook Air 13.6in - Midnight - M2 (8-core CPU / 8-core GPU) - 16GB unified memory - 256GB SSD - Backlit Magic Keyboard (EN) - 30W USB-C Power Adapter,0.0000,0.0000,0.0000,,,,000,C,,,,0000500016,103,APPLE Computers Notebooks & Tablets,0000100701,NEW,C,,456348,0001,0000,,,19000101,,0,0,0,0,2057.78,2399.67,0,,,,,,,,2320,NZD,,,0,0,STANDARD,STANDARD,0,0,,,Z01,NZ,0,, 0,, 1789.37, 0.00,Computers,Notebooks & Tablets,Notebooks
