Inventory Group,Product Name,RRP Incl GST,List Price,Product Description,Long Description,Colour,EAN Number,Panasonic URL
4137 BLU RAY PLAYER,DP-UB450GN-K,599.99,231.3,4K HDR Blu-ray Player with Dolby Vision,"4K BluRay Playback, HDR10+, 3D Playback, HiRes Audio, HDMI CEC",,8887549732669,https://www.panasonic.com/nz/consumer/home-entertainment/blu-ray-dvd-players-all/dp-ub450gn-k.html
4130 DVD PLAYER,DVD-S500GN-K,109.99,57.82,DVD Player,"USB Playback , CD Archiving via USB, Power Resume, Multi Format Playback (CD/DVD) Black",BLACK,8887549519390,https://www.panasonic.com/nz/consumer/home-entertainment/blu-ray-dvd-players-all/dvd-s500gn-k.html
4128 OLED,TV-42Z85AGZ,3399.99,1502.6,"42"" OLED with Fire TV OS","42"" 4K OLED, Fire TV, Dolby Atmos, SAT & UHF Tuners, HDMI 2.1 (ALLM/VRR/HFR/eARC), 4K/144hz Gaming, Dolby Vision 144hz Gaming, Alexa Built In",BLACK,8887549865947,https://www.panasonic.com/nz/consumer/television-audio/televisions/4k-oled-tvs/tv-42z85agz.html
4128 OLED,TV-48Z85AGZ,3799.99,1586.08,"48"" OLED with Fire TV OS","48"" 4K OLED, Fire TV, Dolby Atmos, SAT & UHF Tuners, HDMI 2.1 (ALLM/VRR/HFR/eARC), 4K/120hz Gaming, Dolby Vision 120hz Gaming, Alexa Built In",BLACK,8887549865978,https://www.panasonic.com/nz/consumer/television-audio/televisions/4k-oled-tvs/tv-48z85agz.html
4128 OLED,TV-65Z85AGZ,5199.99,2170.43,"65"" OLED with Fire TV OS","65"" 4K OLED, Fire TV, Dolby Atmos, SAT & UHF Tuners, HDMI 2.1 (ALLM/VRR/HFR/eARC), 4K/120hz Gaming, Dolby Vision 120hz Gaming, Alexa Built In",BLACK,8887549866159,https://www.panasonic.com/nz/consumer/television-audio/televisions/4k-oled-tvs/tv-65z85agz.html
4128 OLED,TV-55Z85AGZ,4099.99,1669.56,"55"" OLED with Fire TV OS","55"" 4K OLED, Fire TV, Dolby Atmos, SAT & UHF Tuners, HDMI 2.1 (ALLM/VRR/HFR/eARC), 4K/120hz Gaming, Dolby Vision 120hz Gaming, Alexa Built In",BLACK,8887549866050,https://www.panasonic.com/nz/consumer/television-audio/televisions/4k-oled-tvs/tv-55z85agz.html
4128 OLED,TV-55Z95AGZ,4999.99,2587.81,"55"" MLA OLED with Fire TV OS","55"" 4K MLA MASTER OLED ULTIMATE Panel, Fire TV, 160w Line Array Front, Up & Side Firing Dolby Atmos Speakers, SAT & UHF Tuners, HDMI 2.1 (ALLM/VRR/HFR/eARC) 4K/144Hz Gaming, Far Field Mic with Alexa",BLAKC,8887549866081,https://www.panasonic.com/nz/consumer/television-audio/televisions/4k-oled-tvs/tv-55z95agz.html
4128 OLED,TV-65Z95AGZ,6299.99,3255.64,"65"" MLA OLED with Fire TV OS","65"" 4K MLA MASTER OLED ULTIMATE Panel, Fire TV, 160w Line Array Front, Up & Side Firing Dolby Atmos Speakers, SAT & UHF Tuners, HDMI 2.1 (ALLM/VRR/HFR/eARC) 4K/144Hz Gaming, Far Field Mic with Alexa",BLACK,8887549866180,https://www.panasonic.com/nz/consumer/television-audio/televisions/4k-oled-tvs/tv-65z95agz.html
4128 OLED,TV-77Z93AGZ,9499.99,4591.3,"77"" OLED with Fire TV OS","77"" Professional Edition 4K OLED Panel, Fire TV, 170w Line Array Front, Up & Side Firing Dolby Atmos Speakers, SAT & UHF Tuners, HDMI 2.1 (ALLM/VRR/HFR/eARC), 4K/144hz Gaming, Far Field Mic with Alexa",BLACK,8887549866234,https://www.panasonic.com/nz/consumer/television-audio/televisions/4k-oled-tvs/tv-77z93agz.html
4128 OLED,TV-55Z95BGZ,5999.99,3347.82,"55"" Flagship OLED with Fire TV OS","55"" 4K Flagship OLED, Fire TV, 160w Line Array Front, Up & Side Firing Dolby Atmos Speakers, SAT & UHF Tuners, HDMI 2.1 (ALLM/VRR/HFR/eARC) 4K/144Hz Gaming, Far Field Mic with Alexa",BLACK,8887549885525,https://www.panasonic.com/nz/consumer/television-audio/televisions/4k-oled-tvs/tv-55z95bgz.html
4128 OLED,TV-77Z95BGZ,12499.99,7913.04,"77"" Flagship OLED with Fire TV OS","77"" Flagship 4K OLED, Fire TV, 180w Line Array Front, Up & Side Firing Dolby Atmos Speakers, SAT & UHF Tuners, HDMI 2.1 (ALLM/VRR/HFR/eARC), 4K/144hz Gaming, Far Field Mic with Alexa",BLACK,8887549885501,https://www.panasonic.com/nz/consumer/television-audio/televisions/4k-oled-tvs/tv-77z95bgz.html
4128 OLED,TV-77Z90BGZ,10499.99,5478.25,"77"" OLED with Fire TV OS","77"" 4K Master OLED Pro, Fire TV, Front Firing Dolby Atmos Speakers, SAT & UHF Tuners, HDMI 2.1 (ALLM/VRR/HFR/eARC), 4K/144hz Gaming, Far Field Mic with Alexa",BLACK,8887549885532,https://www.panasonic.com/nz/consumer/television-audio/televisions/4k-oled-tvs/tv-77z90bgz.html
4128 OLED,TV-65Z95BGZ,7499.99,3965.52,"65"" Flagship OLED with Fire TV OS","65"" 4K Flagship OLED, Fire TV, 170w Line Array Front, Up & Side Firing Dolby Atmos Speakers, SAT & UHF Tuners, HDMI 2.1 (ALLM/VRR/HFR/eARC) 4K/144Hz Gaming, Far Field Mic with Alexa",BLACK,8887549885518,https://www.panasonic.com/nz/consumer/television-audio/televisions/4k-oled-tvs/tv-65z95bgz.html
4127 LCD OTHER,TN-65W68BGZ,1949.99,1186.95,"65"" 4K LCD TV with Google TV & Chromecast","65"" 4K LED, Google TV, Chromecast, Hey Google, HDMI 2.1 (eARC), HDR Bright Panel, HDR10, Filmmaker Mode, 4K Studio Colour Engine, UHF Freeview Tuner, Bluetooth Audio Link",SILVER,8887549893780,
4127 LCD OTHER,TN-55W70AGZ,1499.99,626.08,"55"" 4K LCD TV with Google TV & Chromecast","55"" 4K LED, Google TV, Chromecast, Hey Google, HDMI 2.1 (eARC),  HDR Bright Panel, HDR10, Filmmaker Mode, 4K Studio Colour Engine,  UHF & SAT Freeview Tuners, Bluetooth Audio Link",BLACK,8887549861611,https://www.panasonic.com/nz/consumer/television-audio/televisions/4k-led-tvs/tn-55w70agz.html
4127 LCD OTHER,TN-50W70AGZ,1299.99,584.34,"50"" 4K LCD TV with Google TV & Chromecast","50"" 4K LED, Google TV, Chromecast, Hey Google, HDMI 2.1 (eARC),  HDR Bright Panel, HDR10, Filmmaker Mode, 4K Studio Colour Engine,  UHF & SAT Freeview Tuners, Bluetooth Audio Link",BLACK,8887549861628,https://www.panasonic.com/nz/consumer/television-audio/televisions/4k-led-tvs/tn-50w70agz.html
4127 LCD OTHER,TN-65W70AGZ,1999.99,859.81,"65"" 4K LCD TV with Google TV & Chromecast","65"" 4K LED, Google TV, Chromecast, Hey Google, HDMI 2.1 (eARC),  HDR Bright Panel, HDR10, Filmmaker Mode, 4K Studio Colour Engine,  UHF & SAT Freeview Tuners, Bluetooth Audio Link",BLACK,8887549861604,https://www.panasonic.com/nz/consumer/television-audio/televisions/4k-led-tvs/tn-65w70agz.html
4127 LCD OTHER,TN-75W70AGZ,2999.99,1197.82,"75"" 4K LCD TV with Google TV & Chromecast","75"" 4K LED, Google TV, Chromecast, Hey Google, HDMI 2.1 (eARC),  HDR Bright Panel, HDR10, Filmmaker Mode, 4K Studio Colour Engine,  UHF & SAT Freeview Tuners, Bluetooth Audio Link",BLACK,8887549861598,https://www.panasonic.com/nz/consumer/television-audio/televisions/4k-led-tvs/tn-75w70agz.html
4127 LCD OTHER,TN-85W80AGZ,4599.99,2086.94,"85"" 4K LCD TV with Google TV & Chromecast","85"" 4K LED, Google TV, Chromecast, Hey Google, Farfield Microphone, HDMI 2.1 (eARC), HDR BrightPanel Plus, Dolby Vision, HDR10+, Filmmaker Mode, 4K Studio Colour Engine, Dolby Atmos,  UHF & SAT",BLACK,8887549861581,https://www.panasonic.com/nz/consumer/television-audio/televisions/4k-led-tvs/tn-85w80agz.html
4127 LCD OTHER,TN-43W70AGZ,999.99,442.43,"43"" 4K LCD TV with Google TV & Chromecast","43"" 4K LED, Google TV, Chromecast, Hey Google, HDMI 2.1 (eARC), HDR Bright Panel, HDR10, Filmmaker Mode, 4K Studio Colour Engine, UHF & SAT Freeview Tuners, Bluetooth Audio Link",BLACK,8887549861635,https://www.panasonic.com/nz/consumer/television-audio/televisions/4k-led-tvs/tn-43w70agz.html
4127 LCD OTHER,TN-65W70BGZ,1999.99,895.64,"65"" 4K LCD TV with Google TV & Chromecast","65"" 4K LED, Google TV, Chromecast, Hey Google, HDMI 2.1 (eARC), HDR Bright Panel, Dolby Vision, Dolby Atmos, HDR10, Filmmaker Mode, 4K Studio Colour Engine, UHF Freeview Tuner, Bluetooth Audio Link",BLACK,8887549893735,
4127 LCD OTHER,TV-75W95BGZ,4199.99,2556.52,"75"" 4K Mini LED with Fire OS","75"" 4K Mini LED, Fire TV, Dolby Atmos Audio, HDMI 2.1 (ALLM / VRR / 4K HFR / eARC), AMD FreeSync Premium, 4K/144hz Gaming, Dolby Vision IQ, HDR10+ Adaptive, SAT & UHF Freeview Tuners, HCX PRO AI MKII",BLACK,8887549883842,
4127 LCD OTHER,TV-55W95BGZ,2499.99,1521.73,"55"" 4K Mini LED with Fire OS","55"" 4K Mini LED, Fire TV, Dolby Atmos Audio, HDMI 2.1 (ALLM / VRR / 4K HFR / eARC), AMD FreeSync Premium, 4K/144hz Gaming, Dolby Vision IQ, HDR10+ Adaptive, SAT & UHF Freeview Tuners, HCX PRO AI MKII",,8887549883866,
4127 LCD OTHER,TV-65W95BGZ,3199.99,1947.82,"65"" 4K Mini LED with Fire OS","65"" 4K Mini LED, Fire TV, Dolby Atmos Audio, HDMI 2.1 (ALLM / VRR / 4K HFR / eARC), AMD FreeSync Premium, 4K/144hz Gaming, Dolby Vision IQ, HDR10+ Adaptive, SAT & UHF Freeview Tuners, HCX PRO AI MKII",,8887549883859,
4127 LCD OTHER,TV-85W95BGZ,5499.99,3347.82,"85"" 4K Mini LED with Fire OS","85"" 4K Mini LED, Fire TV, Dolby Atmos Audio, HDMI 2.1 (ALLM / VRR / 4K HFR / eARC), AMD FreeSync Premium, 4K/144hz Gaming, Dolby Vision IQ, HDR10+ Adaptive, SAT & UHF Freeview Tuners, HCX PRO AI MKII",,8887549883835,
4127 LCD OTHER,TN-43W68BGZ,949.99,578.25,"43"" 4K LCD TV with Google TV & Chromecast","43"" 4K LED, Google TV, Chromecast, Hey Google, HDMI 2.1 (eARC), HDR Bright Panel, HDR10, Filmmaker Mode, 4K Studio Colour Engine, UHF Freeview Tuner, Bluetooth Audio Link",SILVER,8887549893810,
4127 LCD OTHER,TN-55W68BGZ,1449.99,882.6,"55"" 4K LCD TV with Google TV & Chromecast","55"" 4K LED, Google TV, Chromecast, Hey Google, HDMI 2.1 (eARC), HDR Bright Panel, HDR10, Filmmaker Mode, 4K Studio Colour Engine, UHF Freeview Tuner, Bluetooth Audio Link",SILVER,8887549893797,
4127 LCD OTHER,TN-75W70BGZ,2999.99,1197.82,"75"" 4K LCD TV with Google TV & Chromecast","75"" 4K LED, Google TV, Chromecast, Hey Google, HDMI 2.1 (eARC), HDR Bright Panel, Dolby Vision, Dolby Atmos, HDR10, Filmmaker Mode, 4K Studio Colour Engine, UHF Freeview Tuner, Bluetooth Audio Link",BLACK,8887549893728,
4127 LCD OTHER,TN-43W70BGZ,999.99,478.25,"43"" 4K LCD TV with Google TV & Chromecast","43"" 4K LED, Google TV, Chromecast, Hey Google, HDMI 2.1 (eARC), HDR Bright Panel, Dolby Vision, Dolby Atmos, HDR10, Filmmaker Mode, 4K Studio Colour Engine, UHF Freeview Tuner, Bluetooth Audio Link",BLACK,8887549893766,
4127 LCD OTHER,TN-75W68BGZ,2949.99,1795.65,"75"" 4K LCD TV with Google TV & Chromecast","75"" 4K LED, Google TV, Chromecast, Hey Google, HDMI 2.1 (eARC), HDR Bright Panel, HDR10, Filmmaker Mode, 4K Studio Colour Engine, UHF Freeview Tuner, Bluetooth Audio Link",SILVER,8887549893773,
4127 LCD OTHER,TN-43S60BGZ,899.99,547.82,"43"" HD LED Android TV & Chromecast","43"" HD LED TV, Google TV, Chromecast, YouTube, Google Assistant, Freeview UHF & SAT Tuners, Media Player, 2 x HDMI, 1 x USB, Black",BLACK,8887549889363,
4127 LCD OTHER,TN-32S60BGZ,599.99,365.21,"32"" HD LED Android TV & Chromecast","32"" HD LED TV, Google TV, Chromecast, YouTube, Google Assistant, Freeview UHF & SAT Tuners, Media Player, 2 x HDMI, 1 x USB, Black",BLACK,8887549889370,
4127 LCD OTHER,TH-32MS600Z,599.99,250.43,"32"" HD LED Android TV & Chromecast","32"" HD LED TV, Android TV, Chromecast, Youtube, Google Assistant, Freeview UHF & SAT Tuners, Media Player, 3 x HDMI, 2 x USB, RCA Input Black",BLACK,8887549848537,https://www.panasonic.com/nz/consumer/television-audio/televisions/full-hd-hd-led-tvs/th-32ms600z.html
4127 LCD OTHER,TH-43MS600Z,899.99,392.34,"43"" FHD LED Android TV & Chromecast","43"" FHD LED TV, Android TV, Chromecast, Youtube, Google Assistant, Freeview UHF & SAT Tuners, Media Player, 3 x HDMI, 2 x USB, RCA Input Black",BLACK,8887549848544,https://www.panasonic.com/nz/consumer/television-audio/televisions/full-hd-hd-led-tvs/th-43ms600z.html
4127 LCD OTHER,TN-50W70BGZ,1299.99,608.69,"50"" 4K LCD TV with Google TV & Chromecast","50"" 4K LED, Google TV, Chromecast, Hey Google, HDMI 2.1 (eARC), HDR Bright Panel, Dolby Vision, Dolby Atmos, HDR10, Filmmaker Mode, 4K Studio Colour Engine, UHF Freeview Tuner, Bluetooth Audio Link",BLACK,8887549893759,
4127 LCD OTHER,TN-55W70BGZ,1499.99,652.17,"55"" 4K LCD TV with Google TV & Chromecast","55"" 4K LED, Google TV, Chromecast, Hey Google, HDMI 2.1 (eARC), HDR Bright Panel, Dolby Vision, Dolby Atmos, HDR10, Filmmaker Mode, 4K Studio Colour Engine, UHF Freeview Tuner, Bluetooth Audio Link",BLACK,8887549893742,
4127 LCD OTHER,TV-65W95AGZ,3399.99,1669.56,"65"" 4K Mini LED with Fire OS","65"" 4K Mini LED, Fire TV, Dolby Atmos Audio, HDMI 2.1 (ALLM / VRR / 4K HFR / eARC), AMD FreeSync Premium, 4K/144hz Gaming, Dolby Vision IQ, HDR10+ Adaptive, SAT & UHF Freeview Tuners, HCX PRO AI MKII",BLACK,8887549866128,https://www.panasonic.com/nz/consumer/television-audio/televisions/mini-led-full-array-tvs/tv-65w95agz.html
4127 LCD OTHER,TV-75W95AGZ,4999.99,2086.94,"75"" 4K Mini LED with Fire OS","75"" 4K Mini LED, Fire TV, Dolby Atmos Audio, HDMI 2.1 (ALLM / VRR / 4K HFR / eARC), AMD FreeSync Premium, 4K/144hz Gaming, Dolby Vision IQ, HDR10+ Adaptive, SAT & UHF Freeview Tuners, HCX PRO AI MKII",BLACK,8887549866203,https://www.panasonic.com/nz/consumer/television-audio/televisions/mini-led-full-array-tvs/tv-75w95agz.html
4127 LCD OTHER,TV-55W95AGZ,2699.99,1252.17,"55"" 4K Mini LED with Fire OS","55"" 4K Mini LED, Fire TV, Dolby Atmos Audio, HDMI 2.1 (ALLM / VRR / 4K HFR / eARC), AMD FreeSync Premium, 4K/144hz Gaming, Dolby Vision IQ, HDR10+ Adaptive, SAT & UHF Freeview Tuners, HCX PRO AI MKII",BLACK,8887549866029,https://www.panasonic.com/nz/consumer/television-audio/televisions/mini-led-full-array-tvs/tv-55w95agz.html
4127 LCD OTHER,TN-50W68BGZ,1249.99,760.86,"50"" 4K LCD TV with Google TV & Chromecast","50"" 4K LED, Google TV, Chromecast, Hey Google, HDMI 2.1 (eARC), HDR Bright Panel, HDR10, Filmmaker Mode, 4K Studio Colour Engine, UHF Freeview Tuner, Bluetooth Audio Link",SILVER,8887549893803,
4126 LCD TV,SCL02,279.99,166.39,"15""-37"" Cantilever & Tilt Wall Bracket",Cantilever TV Bracket to suit 22” – 37” – up to 35kgs with +/- 15 degree tilt – Mount pattern compatible up to 100 x 100mm  up to 200x200 - Black,,9419690010359,
4126 LCD TV,SF01,99.99,69.56,"19""-32"" Flat to Wall TV Bracket",Flat To Wall TV Bracket to suit 19”-32” – up to 35kgs – Mount pattern compatible up to 200 x 200mm - Black,,9419690015125,
4126 LCD TV,SF02,99.99,69.56,"32""-40"" Flat to Wall TV Bracket","Flat To Wall TV Bracket to suit 40"" 60"" up to 60kgs "" - Mount pattern compatible up to 600 x 400mm Black",,9419690015002,
4126 LCD TV,SF03,129.99,90.43,"40""-60"" Flat to Wall TV Bracket",Flat To Wall TV Bracket to suit 40” – 60” – up to 60kgs – Mount pattern compatible up to 600 x 400mm - Black,,9419690014937,
4126 LCD TV,SCLSS01,399.99,287.79,"40""-55"" Slimline Cantilever & Tilt TV Bracket",Cantilever TV Bracket to suit 32” – 55” – up to 20kgs with +/- 15 degree tilt – Mount pattern compatible up to 600x400 - Black,,9419690016771,
4126 LCD TV,SCLSS07,369.99,217.02,"40""-65"" Cantilever & Tilt TV Bracket",Cantilever TV Bracket to suit 40” – 65” – up to 50kgs with +/- 12 degree tilt – Mount pattern compatible up to 100 x 100mm  up to 600x400 - Black,,,
4126 LCD TV,SFSS05,249.99,173.9,"65""-95"" Slimline Wall Bracket",Slimline Flat To Wall TV Bracket to suit 65” – 95” – up to 100kgs – Mount pattern compatible up to 1200 x 800mm - Black,,,
4126 LCD TV,SLP69,199.99,139.12,37?-80? Articulating TV Wall Mount,37?-80? Articulating TV Wall Mount,,,
4126 LCD TV,ST02,199.99,121.73,"32""-40"" Tilt Wall Bracket",Tilt TV Bracket to suit 32” – 40” – up to 45kgs with +/- 15 degree tilt – Mount pattern compatible up to 400 x 400mm - Black,,9419690016627,
4126 LCD TV,ST03,199.99,108.51,"40""-60"" Tilt Wall Bracket",Tilt TV Bracket to suit 40” – 60” – up to 60kgs with +/- 15 degree tilt – Mount pattern compatible up to 600 x 400mm - Black,,9419690016252,
4126 LCD TV,ST04,229.99,139.99,"46""-85"" Tilt Wall Bracket",Tilt TV Bracket to suit 46” – 85” – up to 100kgs with +/- 15 degree tilt – Mount pattern compatible up to 600 x 400mm - Black,,,
4124 DISPLAY COMM,SR86AA,6999.99,3956.52,"86"" 4K Digital Signage Monitor 700nit Android RS232","86"" 4K Digital Signage Monitor 700nit Android RS232",,9419690025407,https://www.panasonic.com/nz/consumer/television-audio/commercialpanels/24-7-panel/sr86aa.html
4124 DISPLAY COMM,GM98A-M,17999.99,9391.3,"98"" Digital Monitor","4K 98"" Monitor, 500 Nit",,,https://www.panasonic.co.nz/commercialpanels
4124 DISPLAY COMM,VE49L-A,2999.99,1826.08,"49"" FHD Video Wall Monitor","FHD 49"" Video Wall Monitor - 3.5mm Bezel, 500 Nit",,,https://www.panasonic.co.nz/commercialpanels
4124 DISPLAY COMM,SR55AA,2499.99,1413.04,"55"" 4K Digital Signage Panel - 24/7","55"" 4K LED Digital Signage Panel, 24/7 usage, 700nit brightness, Android SoC, RS232 Control, Video Wall Mode, Landscape or Portrait Installation, 178deg Viewing Angle, HDMI CEC Compatibility, Super Sl",,9419690025377,https://www.panasonic.com/nz/consumer/television-audio/commercialpanels/24-7-4k-panel/sr55aa.html
4124 DISPLAY COMM,SR43AA,1799.99,939.13,"43"" 4K Digital Signage Panel - 24/7","43"" 4K LED Digital Signage Panel, 24/7 usage, 700nit brightness, Android SoC, RS232 Control, Video Wall Mode, Landscape or Portrait Installation, 178deg Viewing Angle, HDMI CEC Compatibility, Super Sl",,9419690025353,https://www.panasonic.com/nz/consumer/television-audio/commercialpanels/24-7-4k-panel/sr43aa.html
4124 DISPLAY COMM,SR75AA,4299.99,2430.43,"75"" 4K Digital Signage Panel - 24/7","75"" 4K LED Digital Signage Panel, 24/7 usage, 700nit brightness, Android SoC, RS232 Control, Video Wall Mode, Landscape or Portrait Installation, 178deg Viewing Angle, HDMI CEC Compatibility, Super Sl",,9419690025391,https://www.panasonic.com/nz/consumer/television-audio/commercialpanels/24-7-4k-panel/sr75aa.html
4124 DISPLAY COMM,SR65AA,3199.99,1808.69,"65"" 4K Digital Signage Panel - 24/7","65"" 4K LED Digital Signage Panel, 24/7 usage, 700nit brightness, Android SoC, RS232 Control, Video Wall Mode, Landscape or Portrait Installation, 178deg Viewing Angle, HDMI CEC Compatibility, Super Sl",,9419690025384,https://www.panasonic.com/nz/consumer/television-audio/commercialpanels/24-7-4k-panel/sr65aa.html
4124 DISPLAY COMM,SR49AA,2099.99,1095.64,"49"" 4K Digital Signage Panel - 24/7","49"" 4K LED Digital Signage Panel, 24/7 usage, 700nit brightness, Android SoC, RS232 Control, Video Wall Mode, Landscape or Portrait Installation, 178deg Viewing Angle, HDMI CEC Compatibility, Super Sl",,9419690025360,https://www.panasonic.com/nz/consumer/television-audio/commercialpanels/24-7-4k-panel/sr49aa.html
4124 DISPLAY COMM,GM110B-M,39999.99,22608.69,"110"" 4K Digital Monitor","4K 110"" Monitor, 700 Nit, RS232 Control",,,https://www.panasonic.co.nz/commercialpanels
4124 DISPLAY COMM,SL32AP-PBMA,1149.99,619.56,"32"" 24x7 Digital Signage Panel with Android SoC & 500nits","32"" FHD LED Digital Signage Panel, 24/7 usage, 500nit brightness, Android SoC, RS232 Control, Video Wall Mode, Landscape or Portrait Installation, 178deg Viewing Angle",BLACK,9419690008134,
4102 CAMCORDER HD,HC-X2100GN,0,4108.7,Pro Camcorder Livestreaming Camcorder with XLR & SDI,Pro Camcorder livestreaming camcorder with XLR & SDI,BLACK,8887549877032,https://www.panasonic.com/nz/consumer/cameras-camcorders/camcorders/4k-full-hd-camcorders/hc-x2100gc.html
4102 CAMCORDER HD,HC-X1200GC,0,2445.65,4K60P Camcorder with ND Filter,4K60P Camcorder with ND Filter,BLACK,8887549877216,https://www.panasonic.com/nz/consumer/cameras-camcorders/camcorders/4k-full-hd-camcorders/hc-x1200gc.html
4102 CAMCORDER HD,HC-VX3GN-K,0,1173.13,4K Camcorder with 24x zoom,4K Camcorder with 24x zoom,BLACK,8887549874420,https://www.panasonic.com/nz/consumer/cameras-camcorders/camcorders/4k-full-hd-camcorders/hc-vx3gn-k.html
4102 CAMCORDER HD,HC-V900GN-K,0,899.22,1080P Camcorder with 24x zoom,1080P Camcorder with 24x zoom,BLACK,8887549874383,https://www.panasonic.com/nz/consumer/cameras-camcorders/camcorders/4k-full-hd-camcorders/hc-v900gn-k.html
4102 CAMCORDER HD,HC-X1600GN,0,3130.42,Semi Pro 4k60P Camcorder with Streaming,Semi Pro 4k60P camcorder with streaming,BLACK,8887549877162,https://www.panasonic.com/nz/consumer/cameras-camcorders/camcorders/4k-full-hd-camcorders/hc-x1600gn.html
4102 CAMCORDER HD,HC-X1500GC,0,2142.59,Professional 4K Camcorder with Livestreaming Functions,"4K 60 FPS, 24x optical zoom Leica F1.84 lens, 3.5 mic in, Live streaming via RTMP, Power O.I.S, Dual Sd card recording, , Built in ND filter,",,888754983976,https://www.panasonic.com/nz/consumer/cameras-camcorders/camcorders/full-hd-camcorders/hc-x1500.html
4102 CAMCORDER HD,HC-X20GC,0,3913.04,"1"" Professional 4K Camcorder with Livestreaming","4K 60 FPS, 20x optical zoom Leica F2.84.5 lens, Dual XLR mic in, Live streaming via RTMP,RTSP, Dual SD card recording, , Built in ND filter,",,8887548914167,https://www.panasonic.com/nz/consumer/cameras-camcorders/camcorders/full-hd-camcorders/hc-x20gc.html
4102 CAMCORDER HD,HC-X2GC,0,4695.65,"1"" Professional 4K Camcorder with Livestreaming","4K 60 FPS, 20x optical zoom Leica F2.84.5 lens, Dual XLR mic in, Live streaming via RTMP,RTSP, HDSDI out,Ethernet, VLOG, Dual Sd card recording, , Built in ND filter,",,8887549814129,https://www.panasonic.com/nz/consumer/cameras-camcorders/camcorders/full-hd-camcorders/hc-x2gc.html
Total,482,,,,,,,
