Brand Text,Product Code,Description,UOM,Dealer Ex GST,Dealer Inc GST,RRP Inc GST,Indent Or Stocked,URL
ABB,AB-USBS1.2,"ABB USB KNX INTERFACE, 2MRDC USB/S1.2",EACH,$402.26,$462.60,$771.00,S,https://amber.co.nz/abb-usb-knx-interface-2mrdc-usb~s1~2
ABB,AB-ABAS1.2.1,ABB LOGIC CONTROLLER 4MRDC ABA/S1.2.1,EACH,"$1,054.43","$1,212.59","$2,021.00",S,https://amber.co.nz/abb-logic-controller-4mrdc-aba~s1~2~1
ABB,AB-ABLS2.1,ABB APPLICAT UNIT LOGIC 2MRDC ABL/S2.1,EACH,$934.96,"$1,075.20","$1,792.00",S,https://amber.co.nz/abb-applicat-unit-logic-2mrdc-abl~s2~1
ABB,AB-ABZS2.1,ABB UNIT TIME CLOCK 2MRDC ABZ/S2.1,EACH,$684.52,$787.20,"$1,312.00",S,https://amber.co.nz/abb-unit-time-clock-2mrdc-abz~s2~1
ABB,AB-BDBS1.1,ABB DATA LOGGING UNIT 2MRDC BDB/S1.1,EACH,"$1,057.04","$1,215.60","$2,026.00",S,https://amber.co.nz/abb-data-logging-unit-2mrdc-bdb~s1~1
ABB,AB-CTS2.1,ABB APP-CONTROL SERVER 4MRDC CT/S2.1,EACH,"$1,543.30","$1,774.80","$2,958.00",S,https://amber.co.nz/abb-app-control-server-4mrdc-ct~s2~1
ABB,AB-FWS8.2.1,ABB 8CH RADIO TIME SWTCH 3MRDC FW/S8.2.1,EACH,$821.74,$945.00,"$1,575.00",S,https://amber.co.nz/abb-8ch-radio-time-swtch-3mrdc-fw~s8~2~1
ABB,AB-LMS1.1,ABB LOGIC MODULE 2MRDC LM/S1.1,EACH,$259.30,$298.20,$497.00,S,https://amber.co.nz/abb-logic-module-2mrdc-lm~s1~1
ABB,AB-PKE2.1,ABB MEMCARD FOR RADIO TIME SW PK/E2.1,EACH,$54.26,$62.40,$104.00,S,https://amber.co.nz/abb-memcard-for-radio-time-sw-pk~e2~1
ABB,AB-VCOS150.2,"ABB VOICE CONTROL GWAY 4MRDC APPLE, AMAZON, GOOGLE VCO/S150.2",EACH,"$1,769.22","$2,034.60","$3,391.00",S,https://amber.co.nz/abb-voice-control-gway-4mrdc-apple-amazon-google-vco~s150~2
ABB,AB-AMS12.1,ABB BATTERY 12VDC 8MRDC AM/S12.1,EACH,$288.00,$331.20,$552.00,S,https://amber.co.nz/abb-battery-12vdc-8mrdc-am~s12~1
ABB,AB-CP-D242.5,ABB POWER SUPPLY 24VDC 2.5A 4MRDC,EACH,$182.09,$209.40,$349.00,S,https://amber.co.nz/abb-power-supply-24vdc-2~5a-4mrdc
ABB,AB-DRS4.1,ABB POWER ISOLATION CHOKE DR/S4.1,EACH,$96.00,$110.40,$184.00,S,https://amber.co.nz/abb-power-isolation-choke-dr~s4~1
ABB,AB-KSK2.1,ABB BATTERY EXTENSION CABLE KS/K2.1,EACH,$64.70,$74.41,$124.00,S,https://amber.co.nz/abb-battery-extension-cable-ks~k2~1
ABB,AB-KSK4.1,ABB BATTERY CABLE BASIC KS/K4.1,EACH,$74.09,$85.20,$142.00,S,https://amber.co.nz/abb-battery-cable-basic-ks~k4~1
ABB,AB-NTUS12.2000.1,ABB UPS 12VDC 2A 8MRDC NTU/S12.2000.1,EACH,$570.26,$655.80,"$1,093.00",S,https://amber.co.nz/abb-ups-12vdc-2a-8mrdc-ntu~s12~2000~1
ABB,AB-SUS30.640.2,ABB KNX UPS 640MA 8MRDC SU/S30.640.2,EACH,$728.35,$837.60,"$1,396.00",S,https://amber.co.nz/abb-knx-ups-640ma-8mrdc-su~s30~640~2
ABB,AB-SVS30.160.1.1,ABB KNX POWER SUPPLY 160MA 4MRDC SV/S30.160.1.1,EACH,$282.78,$325.20,$542.00,S,https://amber.co.nz/abb-knx-power-supply-160ma-4mrdc-sv~s30~160~1~1
ABB,AB-SVS30.320.1.1,ABB KNX POWER SUPPLY 320MA 4MRDC SV/S30.320.1.1,EACH,$408.00,$469.20,$782.00,S,https://amber.co.nz/abb-knx-power-supply-320ma-4mrdc-sv~s30~320~1~1
ABB,AB-SVS30.320.2.1,"ABB KNX POWER SUPPLY 320MA WITH DIAGNOSTICS, 4MRDC SV/S30.320.2.1",EACH,$460.17,$529.20,$882.00,S,https://amber.co.nz/abb-knx-power-supply-320ma-with-diagnostics-4mrdc-sv~s30~320~2~1
ABB,AB-SVS30.640.3.1,ABB KNX STD POWER SUPPLY 640MA 4MRDC SV/S30.640.3.1,EACH,$624.52,$718.20,"$1,197.00",S,https://amber.co.nz/abb-knx-std-power-supply-640ma-4mrdc-sv~s30~640~3~1
ABB,AB-SVS30.640.5.1,"ABB KNX POWER SUPPLY 640MA WITH DIAGNOSTICS, 4MRDC SV/S30.640.5.1",EACH,$614.61,$706.80,"$1,178.00",S,https://amber.co.nz/abb-knx-power-supply-640ma-with-diagnostics-4mrdc-sv~s30~640~5~1
ABB,AB-DGS1.64.1.1,ABB BASIC DALI GWAY 1X64 4MRDC DG/S1.64.1.1,EACH,$685.57,$788.41,"$1,314.00",S,https://amber.co.nz/abb-basic-dali-gway-1x64-4mrdc-dg~s1~64~1~1
ABB,AB-DGS1.64.5.1,ABB PREM DALI GWAY 1X64 4MRDC DG/S1.64.5.1,EACH,$664.17,$763.80,"$1,273.00",S,https://amber.co.nz/abb-prem-dali-gway-1x64-4mrdc-dg~s1~64~5~1
ABB,AB-DGS2.64.1.1,ABB BASIC DALI GWAY 2X64 4MRDC DG/S2.64.1.1,EACH,$961.57,"$1,105.81","$1,843.00",S,https://amber.co.nz/abb-basic-dali-gway-2x64-4mrdc-dg~s2~64~1~1
ABB,AB-DGS2.64.5.1,ABB PREM DALI GWAY 2X64 4MRDC DG/S2.64.5.1,EACH,$906.78,"$1,042.80","$1,738.00",S,https://amber.co.nz/abb-prem-dali-gway-2x64-4mrdc-dg~s2~64~5~1
ABB,AB-DGS8.1,ABB DALI GWAY 8X16 6MRDC DG/S8.1,EACH,$885.91,"$1,018.80","$1,698.00",S,https://amber.co.nz/abb-dali-gway-8x16-6mrdc-dg~s8~1
ABB,AB-DLRA4.8.1.1,ABB DALI 4CH GWAY SM DLR/A4.8.1.1,EACH,$529.04,$608.40,"$1,014.00",S,https://amber.co.nz/abb-dali-4ch-gway-sm-dlr~a4~8~1~1
ABB,AB-DLRS8.16.1M,ABB DALI 8CH GWAY 6MRDC DLR/S8.16.1M,EACH,"$1,137.91","$1,308.60","$2,181.00",S,https://amber.co.nz/abb-dali-8ch-gway-6mrdc-dlr~s8~16~1m
ABB,AB-42361S-B,"ABB 7"" TOUCH SURFACE-MT BOX BK 42361S-B",EACH,$97.39,$112.00,$160.00,S,https://amber.co.nz/abb-7~-touch-surface-mt-box-bk-42361s-b
ABB,AB-42361S-W,"ABB 7"" TOUCH SURFACE-MT BOX WH 42361S-W",EACH,$97.39,$112.00,$160.00,S,https://amber.co.nz/abb-7~-touch-surface-mt-box-wh-42361s-w
ABB,AB-42371S-B,"ABB 10"" TOUCH SURF-MT BOX BK 42371S-B",EACH,$102.26,$117.60,$168.00,S,https://amber.co.nz/abb-10~-touch-surf-mt-box-bk-42371s-b
ABB,AB-42371S-W,"ABB 10"" TOUCH SURF-MT BOX WH 42371S-W",EACH,$102.26,$117.60,$168.00,S,https://amber.co.nz/abb-10~-touch-surf-mt-box-wh-42371s-w
ABB,AB-612012-101500,"BUS COUPLER, FM   6120/12-101-500",EACH,$166.43,$191.39,$319.00,S,https://amber.co.nz/bus-coupler-fm--6120~12-101-500
ABB,AB-612320500,ABB ZENIT PICTOCAP - CEIL LT 6123/20-500,EACH,$8.87,$10.20,$17.00,S,https://amber.co.nz/abb-zenit-pictocap--ceil-lt-6123~20-500
ABB,AB-612321500,ABB ZENIT PICTOCAP - BLIND 6123/21-500,EACH,$8.87,$10.20,$17.00,S,https://amber.co.nz/abb-zenit-pictocap--blind-6123~21-500
ABB,AB-612322500,ABB ZENIT PICTOCAP - SCENE 6123/22-500,EACH,$8.87,$10.20,$17.00,S,https://amber.co.nz/abb-zenit-pictocap--scene-6123~22-500
ABB,AB-612323500,ABB ZENIT PICTOCAP - TEMP 6123/23-500,EACH,$8.87,$10.20,$17.00,S,https://amber.co.nz/abb-zenit-pictocap--temp-6123~23-500
ABB,AB-612324500,ABB ZENIT PICTOCAP - LIGHT 6123/24-500,EACH,$8.87,$10.20,$17.00,S,https://amber.co.nz/abb-zenit-pictocap--light-6123~24-500
ABB,AB-612326500,ABB ZENIT PICTOCAP - FAN 6123/26-500,EACH,$8.87,$10.20,$17.00,S,https://amber.co.nz/abb-zenit-pictocap--fan-6123~26-500
ABB,AB-612520-981500,ABB MILLENIUM 2-GANG SWITCH 6125/20-981-500,EACH,$273.39,$314.40,$524.00,S,https://amber.co.nz/abb-millenium-2-gang-switch-6125~20-981-500
ABB,AB-612598-509,"ABB ZENIT 2-GANG KNX SWITCH EXCLUDES MNT FRAME, BTN COVER AND COVER PLT. 6125/98-509",EACH,$261.91,$301.20,$502.00,S,https://amber.co.nz/abb-zenit-2-gang-knx-switch-excludes-mnt-frame-btn-cover-and-cover-plt~-6125~98-509
ABB,AB-612620-981500,ABB MILLENIUM 4-GANG SWITCH 6126/20-981-500,EACH,$300.52,$345.60,$576.00,S,https://amber.co.nz/abb-millenium-4-gang-switch-6126~20-981-500
ABB,AB-612698-509,"ABB ZENIT 4-GANG KNX SWITCH EXCLUDES MNT FRAME, BTN COVER AND COVER PLT. 6126/98-509",EACH,$301.57,$346.81,$578.00,S,https://amber.co.nz/abb-zenit-4-gang-knx-switch-excludes-mnt-frame-btn-cover-and-cover-plt~-6126~98-509
ABB,AB-612920-981500,ABB MILLENIUM 4-GANG SWITCH 6129/20-981-500,EACH,$328.17,$377.40,$629.00,S,https://amber.co.nz/abb-millenium-4-gang-switch-6129~20-981-500
ABB,AB-612921-981500,ABB MILLENIUM 6G SWITCH W/- IR 6129/21-981-500,EACH,$391.83,$450.60,$751.00,S,https://amber.co.nz/abb-millenium-6g-switch-w~-ir-6129~21-981-500
ABB,AB-612996-509,"ABB ZENIT 6-GANG KNX SWITCH EXCLUDES MNT FRAME, BTN COVER AND COVER PLT. 6129/96-509",EACH,$335.48,$385.80,$643.00,S,https://amber.co.nz/abb-zenit-6-gang-knx-switch-excludes-mnt-frame-btn-cover-and-cover-plt~-6129~96-509
ABB,AB-612998-509,"ABB ZENITH 6G SWITCH W/- IR EXCLUDES MNT FRAME, BTN COVER AND COVER PLT. 6129/98-509",EACH,$420.00,$483.00,$805.00,S,https://amber.co.nz/abb-zenith-6g-switch-w~-ir-excludes-mnt-frame-btn-cover-and-cover-plt~-6129~98-509
ABB,AB-613607UP500,"ABB 10"" FM INSTALL BOX 6136/07 UP-500",EACH,$94.96,$109.20,$182.00,S,https://amber.co.nz/abb-10~-fm-install-box-6136~07-up-500
ABB,AB-AMD5053,ABB MILLENIUM 1G MOUNT FRAME AMD5053,EACH,$18.78,$21.60,$36.00,S,https://amber.co.nz/abb-millenium-1g-mount-frame-amd5053
ABB,AB-AMD5153-AG,ABB MILLENIUM 1G PLATE ANT GLD AMD5153-AG,EACH,$62.61,$72.00,$120.00,S,https://amber.co.nz/abb-millenium-1g-plate-ant-gld-amd5153-ag
ABB,AB-AMD5153-MG,ABB MILLENIUM 1G PLATE MAT GLD AMD5153-MG,EACH,$55.30,$63.60,$106.00,S,https://amber.co.nz/abb-millenium-1g-plate-mat-gld-amd5153-mg
ABB,AB-AMD5153-SB,ABB MILLENIUM 1G PLATE SILK BL AMD5153-SB,EACH,$55.83,$64.20,$107.00,S,https://amber.co.nz/abb-millenium-1g-plate-silk-bl-amd5153-sb
ABB,AB-AMD5153-ST,ABB MILLENIUM 1G PLATE S'STEEL AMD5153-ST,EACH,$44.35,$51.00,$85.00,S,https://amber.co.nz/abb-millenium-1g-plate-s'steel-amd5153-st
ABB,AB-AMD5253-AG,ABB MILLENIUM 2G PLATE ANT GLD AMD5253-AG,EACH,$84.00,$96.60,$161.00,S,https://amber.co.nz/abb-millenium-2g-plate-ant-gld-amd5253-ag
ABB,AB-AMD5253-MG,ABB MILLENIUM 2G PLATE MAT GLD AMD5253-MG,EACH,$76.17,$87.60,$146.00,S,https://amber.co.nz/abb-millenium-2g-plate-mat-gld-amd5253-mg
ABB,AB-AMD5253-SB,ABB MILLENIUM 2G PLATE SILK BL AMD5253-SB,EACH,$81.39,$93.60,$156.00,S,https://amber.co.nz/abb-millenium-2g-plate-silk-bl-amd5253-sb
ABB,AB-AMD5253-ST,ABB MILLENIUM 2G PLATE S'STEEL AMD5253-ST,EACH,$66.26,$76.20,$127.00,S,https://amber.co.nz/abb-millenium-2g-plate-s'steel-amd5253-st
ABB,AB-BOXU5.1,"ABB ROOMTOUCH 5"" FM INSTAL BOX BOX/U5.1",EACH,$121.04,$139.20,$232.00,S,https://amber.co.nz/abb-roomtouch-5~-fm-instal-box-box~u5~1
ABB,AB-H8236-4B,"ABB IP TOUCH 7"" LAN/WIFI BK H8236-4B",EACH,"$2,275.30","$2,616.60","$3,738.00",S,https://amber.co.nz/abb-ip-touch-7~-lan~wifi-bk-h8236-4b
ABB,AB-H8236-4W,"ABB IP TOUCH 7"" LAN/WIFI WH H8236-4W",EACH,"$2,275.30","$2,616.60","$3,738.00",S,https://amber.co.nz/abb-ip-touch-7~-lan~wifi-wh-h8236-4w
ABB,AB-H8236-5B,"ABB IP TOUCH 7"" LAN BK H8236-5B",EACH,"$2,177.91","$2,504.60","$3,578.00",S,https://amber.co.nz/abb-ip-touch-7~-lan-bk-h8236-5b
ABB,AB-H8236-5W,"ABB IP TOUCH 7"" LAN WH H8236-5W",EACH,"$2,177.91","$2,504.60","$3,578.00",S,https://amber.co.nz/abb-ip-touch-7~-lan-wh-h8236-5w
ABB,AB-H8237-4B,"ABB IP TOUCH 10"" LAN/WIFI BK H8237-4B",EACH,"$3,129.30","$3,598.70","$5,141.00",S,https://amber.co.nz/abb-ip-touch-10~-lan~wifi-bk-h8237-4b
ABB,AB-H8237-4W,"ABB IP TOUCH 10"" LAN/WIFI WH H8237-4W",EACH,"$3,129.30","$3,598.70","$5,141.00",S,https://amber.co.nz/abb-ip-touch-10~-lan~wifi-wh-h8237-4w
ABB,AB-H8237-5B,"ABB IP TOUCH 10"" LAN BK H8237-5B",EACH,"$3,129.30","$3,598.70","$5,141.00",S,https://amber.co.nz/abb-ip-touch-10~-lan-bk-h8237-5b
ABB,AB-H8237-5W,"ABB IP TOUCH 10"" LAN WH H8237-5W",EACH,"$3,129.30","$3,598.70","$5,141.00",S,https://amber.co.nz/abb-ip-touch-10~-lan-wh-h8237-5w
ABB,AB-N2221.2AN,ABB ZENIT 2-GANG BTN COVER ANT N2221.2 AN,EACH,$37.04,$42.60,$71.00,S,https://amber.co.nz/abb-zenit-2-gang-btn-cover-ant-n2221~2-an
ABB,AB-N2221.2PL,ABB ZENIT 2-GANG BTN COVER SIL N2221.2 PL,EACH,$37.04,$42.60,$71.00,S,https://amber.co.nz/abb-zenit-2-gang-btn-cover-sil-n2221~2-pl
ABB,AB-N2221.4AN,ABB ZENIT 4-GANG BTN COVER ANT N2221.4 AN,EACH,$38.09,$43.80,$73.00,S,https://amber.co.nz/abb-zenit-4-gang-btn-cover-ant-n2221~4-an
ABB,AB-N2221.4BL,ABB ZENIT 4-GANG BTN COVER WHT N2221.4 BL,EACH,$29.74,$34.20,$57.00,S,https://amber.co.nz/abb-zenit-4-gang-btn-cover-wht-n2221~4-bl
ABB,AB-N2221.4PL,ABB ZENIT 4-GANG BTN COVER SIL N2221.4 PL,EACH,$38.09,$43.80,$73.00,S,https://amber.co.nz/abb-zenit-4-gang-btn-cover-sil-n2221~4-pl
ABB,AB-N2221.6 BL,ABB ZENIT 6-GANG BTN COVER WHT N2221.6 BL,EACH,$31.30,$36.00,$60.00,S,https://amber.co.nz/abb-zenit-6-gang-btn-cover-wht-n2221~6-bl
ABB,AB-N2221.6AN,ABB ZENIT 6-GANG BTN COVER ANT N2221.6 AN,EACH,$39.65,$45.60,$76.00,S,https://amber.co.nz/abb-zenit-6-gang-btn-cover-ant-n2221~6-an
ABB,AB-N2221.6PL,ABB ZENIT 6-GANG BTN COVER SIL N2221.6 PL,EACH,$39.65,$45.60,$76.00,S,https://amber.co.nz/abb-zenit-6-gang-btn-cover-sil-n2221~6-pl
ABB,AB-N2221.7AN,ABB ZENIT 6-GANG IR BTN CVR AN N2221.7 AN,EACH,$41.22,$47.40,$79.00,S,https://amber.co.nz/abb-zenit-6-gang-ir-btn-cvr-an-n2221~7-an
ABB,AB-N2221.7BL,ABB ZENIT 6-GANG IR BTN CVR WH N2221.7 BL,EACH,$32.87,$37.80,$63.00,S,https://amber.co.nz/abb-zenit-6-gang-ir-btn-cvr-wh-n2221~7-bl
ABB,AB-N2221.7PL,ABB ZENIT 6-GANG IR BTN CVR SL N2221.7 PL,EACH,$41.22,$47.40,$79.00,S,https://amber.co.nz/abb-zenit-6-gang-ir-btn-cvr-sl-n2221~7-pl
ABB,AB-N2371.9V,ABB ZENIT 1-GANG VERT FRAME N2371.9V,EACH,$6.78,$7.80,$13.00,S,https://amber.co.nz/abb-zenit-1-gang-vert-frame-n2371~9v
ABB,AB-N2372.1AN,ABB ZENIT COVER PLATE ANT N2372.1AN,EACH,$20.87,$24.00,$40.00,S,https://amber.co.nz/abb-zenit-cover-plate-ant-n2372~1an
ABB,AB-N2372.1BL,ABB ZENIT COVER PLATE WHITE N2372.1BL,EACH,$10.43,$11.99,$20.00,S,https://amber.co.nz/abb-zenit-cover-plate-white-n2372~1bl
ABB,AB-N2372.1CB,ABB ZENIT COVER PLATE WH GLASS N2372.1CB,EACH,$127.30,$146.40,$244.00,S,https://amber.co.nz/abb-zenit-cover-plate-wh-glass-n2372~1cb
ABB,AB-N2372.1CN,ABB ZENIT COVER PLATE BK GLASS N2372.1CN,EACH,$127.30,$146.40,$244.00,S,https://amber.co.nz/abb-zenit-cover-plate-bk-glass-n2372~1cn
ABB,AB-N2372.1CV,ABB ZENIT COVER PLATE CHAMP N2372.1CV,EACH,$20.87,$24.00,$40.00,S,https://amber.co.nz/abb-zenit-cover-plate-champ-n2372~1cv
ABB,AB-N2372.1OX,ABB ZENIT COVER PLATE S'STEEL N2372.1OX,EACH,$146.61,$168.60,$281.00,S,https://amber.co.nz/abb-zenit-cover-plate-s'steel-n2372~1ox
ABB,AB-N2372.1PL,ABB ZENIT COVER PLATE SIL N2372.1PL,EACH,$20.87,$24.00,$40.00,S,https://amber.co.nz/abb-zenit-cover-plate-sil-n2372~1pl
ABB,AB-N2372.1PZ,ABB ZENIT COVER PLATE STONE N2372.1PZ,EACH,$140.87,$162.00,$270.00,S,https://amber.co.nz/abb-zenit-cover-plate-stone-n2372~1pz
ABB,AB-RTU12.86.1811,"ABB ROOMTOUCH 4"" WH RT/U12.86.1-811",EACH,$548.87,$631.20,"$1,052.00",S,https://amber.co.nz/abb-roomtouch-4~-wh-rt~u12~86~1-811
ABB,AB-RTU12.86.1825,"ABB ROOMTOUCH 4"" BK RT/U12.86.1-825",EACH,$548.87,$631.20,"$1,052.00",S,https://amber.co.nz/abb-roomtouch-4~-bk-rt~u12~86~1-825
ABB,AB-RTU30.0.1811,"ABB ROOMTOUCH 5"" WH RT/U30.0.1-811",EACH,"$1,228.70","$1,413.01","$2,355.00",S,https://amber.co.nz/abb-roomtouch-5~-wh-rt~u30~0~1-811
ABB,AB-RTU30.0.1825,"ABB ROOMTOUCH 5"" BK RT/U30.0.1-825",EACH,"$1,228.70","$1,413.01","$2,355.00",S,https://amber.co.nz/abb-roomtouch-5~-bk-rt~u30~0~1-825
ABB,AB-SABA.0.183,ABB TENTON LGE SURF MNT ALSL SAB/A.0.1-83,EACH,$60.52,$69.60,$116.00,S,https://amber.co.nz/abb-tenton-lge-surf-mnt-alsl-sab~a~0~1-83
ABB,AB-SABA.0.184,ABB TENTON LGE SURF MNT WH SAB/A.0.1-84,EACH,$40.17,$46.20,$77.00,S,https://amber.co.nz/abb-tenton-lge-surf-mnt-wh-sab~a~0~1-84
ABB,AB-SABA.0.1884,ABB TENTON LGE SURF MNT MAT WH SAB/A.0.1-884,EACH,$60.52,$69.60,$116.00,S,https://amber.co.nz/abb-tenton-lge-surf-mnt-mat-wh-sab~a~0~1-884
ABB,AB-SABA.0.1885,ABB TENTON LGE SURF MNT MAT BK SAB/A.0.1-885,EACH,$60.52,$69.60,$116.00,S,https://amber.co.nz/abb-tenton-lge-surf-mnt-mat-bk-sab~a~0~1-885
ABB,AB-SASA.0.183,ABB TENTON SML SURF MNT ALSL SAS/A.0.1-83,EACH,$48.52,$55.80,$93.00,S,https://amber.co.nz/abb-tenton-sml-surf-mnt-alsl-sas~a~0~1-83
ABB,AB-SASA.0.184,ABB TENTON SML SURF MNT WH SAS/A.0.1-84,EACH,$32.35,$37.20,$62.00,S,https://amber.co.nz/abb-tenton-sml-surf-mnt-wh-sas~a~0~1-84
ABB,AB-SASA.0.1884,ABB TENTON SML SURF MNT MAT WH SAS/A.0.1-884,EACH,$48.52,$55.80,$93.00,S,https://amber.co.nz/abb-tenton-sml-surf-mnt-mat-wh-sas~a~0~1-884
ABB,AB-SASA.0.1885,ABB TENTON SML SURF MNT MAT BK SAS/A.0.1-885,EACH,$48.52,$55.80,$93.00,S,https://amber.co.nz/abb-tenton-sml-surf-mnt-mat-bk-sas~a~0~1-885
ABB,AB-SBCU10.0.183,ABB TENTON 10G SENS SWT ALSL SBC/U10.0.1-83,EACH,$831.13,$955.80,"$1,593.00",S,https://amber.co.nz/abb-tenton-10g-sens-swt-alsl-sbc~u10~0~1-83
ABB,AB-SBCU10.0.184,ABB TENTON 10G SENS SWT WH SBC/U10.0.1-84,EACH,$790.96,$909.60,"$1,516.00",S,https://amber.co.nz/abb-tenton-10g-sens-swt-wh-sbc~u10~0~1-84
ABB,AB-SBCU10.0.1884,ABB TENTON 10G SENS SWT MAT WH SBC/U10.0.1-884,EACH,$831.13,$955.80,"$1,593.00",S,https://amber.co.nz/abb-tenton-10g-sens-swt-mat-wh-sbc~u10~0~1-884
ABB,AB-SBCU10.0.1885,ABB TENTON 10G SENS SWT MAT BK SBC/U10.0.1-885,EACH,$831.13,$955.80,"$1,593.00",S,https://amber.co.nz/abb-tenton-10g-sens-swt-mat-bk-sbc~u10~0~1-885
ABB,AB-SBCU6.0.183,ABB TENTON 6G SENS SWT ALUMSIL SBC/U6.0.1-83,EACH,$693.91,$798.00,"$1,330.00",S,https://amber.co.nz/abb-tenton-6g-sens-swt-alumsil-sbc~u6~0~1-83
ABB,AB-SBCU6.0.184,ABB TENTON 6G SENS SWT WH SBC/U6.0.1-84,EACH,$660.52,$759.60,"$1,266.00",S,https://amber.co.nz/abb-tenton-6g-sens-swt-wh-sbc~u6~0~1-84
ABB,AB-SBCU6.0.1884,ABB TENTON 6G SENS SWT MAT WH SBC/U6.0.1-884,EACH,$693.91,$798.00,"$1,330.00",S,https://amber.co.nz/abb-tenton-6g-sens-swt-mat-wh-sbc~u6~0~1-884
ABB,AB-SBCU6.0.1885,ABB TENTON 6G SENS SWT MAT BK SBC/U6.0.1-885,EACH,$693.91,$798.00,"$1,330.00",S,https://amber.co.nz/abb-tenton-6g-sens-swt-mat-bk-sbc~u6~0~1-885
ABB,AB-SBRU10.0.183,ABB TENTON 10G RT SWT ALUM SIL SBR/U10.0.1-83,EACH,$508.70,$585.01,$975.00,S,https://amber.co.nz/abb-tenton-10g-rt-swt-alum-sil-sbr~u10~0~1-83
ABB,AB-SBRU10.0.184,ABB TENTON 10G RT SWT WH SBR/U10.0.1-84,EACH,$483.65,$556.20,$927.00,S,https://amber.co.nz/abb-tenton-10g-rt-swt-wh-sbr~u10~0~1-84
ABB,AB-SBRU10.0.1884,ABB TENTON 10G RT SWT MAT WH SBR/U10.0.1-884,EACH,$508.70,$585.01,$975.00,S,https://amber.co.nz/abb-tenton-10g-rt-swt-mat-wh-sbr~u10~0~1-884
ABB,AB-SBRU10.0.1885,ABB TENTON 10G RT SWT MAT BK SBR/U10.0.1-885,EACH,$508.70,$585.01,$975.00,S,https://amber.co.nz/abb-tenton-10g-rt-swt-mat-bk-sbr~u10~0~1-885
ABB,AB-SBRU6.0.184,ABB TENTON 6G RT SWT WH SBR/U6.0.1-84,EACH,$338.09,$388.80,$648.00,S,https://amber.co.nz/abb-tenton-6g-rt-swt-wh-sbr~u6~0~1-84
ABB,AB-SBRU6.0.1885,ABB TENTON 6G RT SWT MATT BK SBR/U6.0.1-885,EACH,$355.30,$408.60,$681.00,S,https://amber.co.nz/abb-tenton-6g-rt-swt-matt-bk-sbr~u6~0~1-885
ABB,AB-SBSU10.0.183,ABB TENTON 10G RT SLAVE ALSL SBS/U10.0.1-83,EACH,$355.30,$408.60,$681.00,S,https://amber.co.nz/abb-tenton-10g-rt-slave-alsl-sbs~u10~0~1-83
ABB,AB-SBSU10.0.184,ABB TENTON 10G RT SLAVE SW WH SBS/U10.0.1-84,EACH,$338.09,$388.80,$648.00,S,https://amber.co.nz/abb-tenton-10g-rt-slave-sw-wh-sbs~u10~0~1-84
ABB,AB-SBSU10.0.1884,ABB TENTON 10G RT SLAVE SW MWH SBS/U10.0.1-884,EACH,$355.30,$408.60,$681.00,S,https://amber.co.nz/abb-tenton-10g-rt-slave-sw-mwh-sbs~u10~0~1-884
ABB,AB-SBSU10.0.1885,ABB TENTON 10G RT SLAVE SW MBK SBS/U10.0.1-885,EACH,$355.30,$408.60,$681.00,S,https://amber.co.nz/abb-tenton-10g-rt-slave-sw-mbk-sbs~u10~0~1-885
ABB,AB-SBSU6.0.184,ABB TENTON 6G RT SLAVE SW WH SBS/U6.0.1-84,EACH,$257.22,$295.80,$493.00,S,https://amber.co.nz/abb-tenton-6g-rt-slave-sw-wh-sbs~u6~0~1-84
ABB,AB-SBSU6.0.1885,ABB TENTON 6G RT SLAVE SW MTBK SBS/U6.0.1-885,EACH,$270.26,$310.80,$518.00,S,https://amber.co.nz/abb-tenton-6g-rt-slave-sw-mtbk-sbs~u6~0~1-885
ABB,AB-SBU12.0.183,ABB TENTON 12G SWITCH ALUM SIL SB/U12.0.1-83,EACH,$508.70,$585.01,$975.00,S,https://amber.co.nz/abb-tenton-12g-switch-alum-sil-sb~u12~0~1-83
ABB,AB-SBU12.0.184,ABB TENTON 12G SWITCH WH SB/U12.0.1-84,EACH,$499.30,$574.20,$957.00,S,https://amber.co.nz/abb-tenton-12g-switch-wh-sb~u12~0~1-84
ABB,AB-SBU12.0.1884,ABB TENTON 12G SWITCH MATT WH SB/U12.0.1-884,EACH,$508.70,$585.01,$975.00,S,https://amber.co.nz/abb-tenton-12g-switch-matt-wh-sb~u12~0~1-884
ABB,AB-SBU12.0.1885,ABB TENTON 12G SWITCH MATT BK SB/U12.0.1-885,EACH,$508.70,$585.01,$975.00,S,https://amber.co.nz/abb-tenton-12g-switch-matt-bk-sb~u12~0~1-885
ABB,AB-SBU8.0.183,ABB TENTON 8G SWITCH ALUM SIL SB/U8.0.1-83,EACH,$355.30,$408.60,$681.00,S,https://amber.co.nz/abb-tenton-8g-switch-alum-sil-sb~u8~0~1-83
ABB,AB-SBU8.0.184,ABB TENTON 8G SWITCH WH SB/U8.0.1-84,EACH,$372.52,$428.40,$714.00,S,https://amber.co.nz/abb-tenton-8g-switch-wh-sb~u8~0~1-84
ABB,AB-SBU8.0.1884,ABB TENTON 8G SWITCH MATT WH SB/U8.0.1-884,EACH,$355.30,$408.60,$681.00,S,https://amber.co.nz/abb-tenton-8g-switch-matt-wh-sb~u8~0~1-884
